Index,Time,mtr.state.i_dq.v1,mtr.state.pos_spd_e.v1,mtr.reference.u_dq.v1,mtr.state.pos_spd_e.v2
32480,32.479969,-0.228635833,5.9372983,2.59898305,0.000255558232
32481,32.480968,-0.226762861,5.9372983,2.59962416,0.000147462531
32482,32.481965,-0.228826433,5.9372983,2.59723186,8.50890137e-05
32483,32.482968,-0.226953447,5.9372983,2.6023922,4.90981693e-05
32484,32.483966,-0.22736755,5.9372983,2.60118794,2.83306872e-05
32485,32.484981,-0.228826433,5.9372983,2.59943652,1.63474087e-05
32486,32.485968,-0.226224005,5.9372983,2.60284519,9.43280247e-06
32487,32.486969,-0.23069948,5.9372983,2.5991385,5.44292743e-06
32488,32.487968,-0.226224005,5.9372983,2.60173488,3.14068484e-06
32489,32.488969,-0.233873755,5.9372983,2.60007715,1.81224186e-06
32490,32.489969,-0.226499513,5.94160128,2.59994769,45.8496284
32491,32.490965,-0.230202347,5.94419527,2.60269451,26.4562092
32492,32.491969,-0.233422607,5.94145823,2.60105944,-30.5838337
32493,32.492966,-0.235632926,5.94410944,2.60243011,28.2021065
32494,32.493965,-0.235033631,5.94570875,2.60351062,16.2732143
32495,32.494966,-0.239336997,5.94667292,2.60342622,9.38999081
32496,32.495967,-0.238372788,5.94725466,2.60589027,5.41822433
32497,32.496983,-0.226661533,5.94330454,2.6027956,-42.7231979
32498,32.497968,-0.230638802,5.94092131,2.60096979,-24.6521931
32499,32.498965,-0.236091539,5.93948412,2.59730768,-14.2248392
32500,32.499965,-0.233660996,5.93861723,2.59951949,-8.20803452
32501,32.500968,-0.23286885,5.94239664,2.60123944,41.1134186
32502,32.501969,-0.240480244,5.94467497,2.60297251,23.7233162
32503,32.502968,-0.23341772,5.94174814,2.60124493,-32.1607704
32504,32.503969,-0.230463833,5.93998194,2.6009779,-18.5574474
32505,32.504968,-0.233202204,5.94321871,2.60157466,35.1415863
32506,32.505969,-0.233360142,5.94517183,2.60342121,20.277441
32507,32.506967,-0.234904408,5.9420476,2.60621524,-34.1491165
32508,32.507980,-0.234207124,5.94016314,2.60199285,-19.7047653
32509,32.508969,-0.226733685,5.93902636,2.6000464,-11.3700686
32510,32.509968,-0.231220677,5.93834162,2.6014607,-6.56077099
32511,32.510969,-0.227705285,5.93792772,2.60357499,-3.78570414
32512,32.511968,-0.230311885,5.93767786,2.60054374,-2.18443179
32513,32.512969,-0.230505049,5.93752813,2.59787059,-1.2604636
32514,32.513968,-0.229967698,5.93743753,2.59701037,-0.727314293
32515,32.514969,-0.226952001,5.93738317,2.60074997,-0.419675797
32516,32.515968,-0.227143139,5.9373498,2.59962368,-0.242161855
32517,32.516969,-0.228825927,5.93732977,2.60137534,-0.13973254
32518,32.517969,-0.22565186,5.93731737,2.59824824,-0.0806286409
32519,32.518965,-0.226953208,5.9373107,2.59953022,-0.046524439
32520,32.519981,-0.228478074,5.93730593,2.59953022,-0.0268455893
32521,32.520969,-0.222359598,5.933002,2.59883094,-45.8651199
32522,32.521968,-0.224497318,5.93040609,2.59700727,-26.4651489
32523,32.522969,-0.222239226,5.92883921,2.59656668,-15.2709532
32524,32.523968,-0.217588782,5.92789507,2.59851313,-8.81166458
32525,32.524969,-0.217598408,5.92732477,2.60072279,-5.08451748
32526,32.525969,-0.216112137,5.92698145,2.59418964,-2.93387461
32527,32.526965,-0.215925366,5.9267745,2.59300256,-1.69290793
32528,32.527969,-0.214697868,5.92234755,2.59432149,-46.8300018
32529,32.528965,-0.209696099,5.91967726,2.59130979,-27.0219059
32530,32.529969,-0.210103139,5.9180665,2.58846283,-15.5922136
32531,32.530983,-0.20289363,5.91279364,2.58850646,-54.8466682
32532,32.531979,-0.203706235,5.90961313,2.5879848,-31.6476917
32533,32.532969,-0.201866686,5.90769529,2.5844996,-18.2613907
32534,32.533968,-0.192056209,5.90223646,2.58224607,-56.3868408
32535,32.534969,-0.1906192,5.89894342,2.5812583,-32.5364037
32536,32.535968,-0.18399775,5.89265585,2.57782054,-64.6273499
32537,32.536969,-0.177712798,5.88886309,2.57666063,-37.2913551
32538,32.537968,-0.174460649,5.88227415,2.57385731,-67.3675308
32539,32.538969,-0.173034966,5.87829924,2.57039094,-38.8724976
32540,32.539968,-0.161565647,5.87160063,2.5665834,-68.2798843
32541,32.540967,-0.153980047,5.86755991,2.56431794,-39.3989449
32542,32.541981,-0.152412444,5.86082125,2.56225395,-68.5836563
32543,32.542969,-0.146392271,5.85245562,2.55754495,-85.4273834
32544,32.543969,-0.133287966,5.8431077,2.55301952,-95.1430435
32545,32.544965,-0.123744465,5.83316755,2.54887223,-100.749184
32546,32.545969,-0.114695564,5.8271718,2.54524112,-58.1344185
32547,32.546965,-0.107731998,5.81925344,2.54015541,-79.3979492
32548,32.547969,-0.0985477269,5.81017637,2.53645921,-91.6639328
32549,32.548965,-0.0919907987,5.8003993,2.52982545,-98.7416687
32550,32.549969,-0.0792852864,5.79020071,2.52531004,-102.825668
32551,32.550965,-0.069744423,5.77974749,2.52153277,-105.185753
32552,32.551969,-0.0475131273,5.76914072,2.51435423,-106.544037
32553,32.552965,-0.0463847145,5.75844145,2.50947833,-107.327805
32554,32.553980,-0.0390175208,5.75198793,2.50676775,-61.9304237
32555,32.554969,-0.0288919881,5.74379396,2.50232506,-81.5883255
32556,32.555969,-0.0201234967,5.73024797,2.4977448,-138.777451
32557,32.556965,-0.00871175528,5.72207785,2.48991346,-80.0775375
32558,32.557969,-0.00062520057,5.71284819,2.4856596,-92.0560684
32559,32.558965,0.0120641664,5.70297956,2.4800415,-98.9714661
32560,32.559969,0.0244100317,5.69272566,2.47653151,-102.958267
32561,32.560965,0.03394223,5.6822381,2.47072053,-105.258736
32562,32.561969,0.0395676233,5.67161131,2.46674299,-106.589684
32563,32.562965,0.0475996733,5.66090059,2.46056557,-107.354141
32564,32.563969,0.0627534762,5.65013838,2.44260788,-107.79525
32565,32.564967,0.0764119923,5.63934565,2.38877869,-108.049774
32566,32.565979,0.105339728,5.62423182,2.28915548,-154.049805
32567,32.566969,0.136105135,5.61511564,2.11109877,-88.890007
32568,32.567969,0.181971312,5.60531569,1.84742653,-97.1410522
32569,32.568965,0.23964864,5.59510279,1.45863819,-101.902084
32570,32.569969,0.326844156,5.58033991,0.895386934,-150.502441
32571,32.570965,0.44854784,5.56713343,0.0873957947,-132.692734
32572,32.571969,0.590465903,5.55486536,-1.03311861,-122.419685
32573,32.572965,0.788355947,5.54316473,-2.55012774,-116.488388
32574,32.573969,0.907575369,5.53180647,-2.88327456,-113.065903
32575,32.574965,0.843686402,5.52065325,-2.84858704,-111.091049
32576,32.575967,0.742579043,5.509624,-2.79804373,-109.955055
32577,32.576968,0.606382728,5.49866915,-2.72782469,-109.296036
32578,32.577982,0.41654107,5.49206305,-2.63274431,-63.0661354
32579,32.578964,0.171626955,5.49668169,-2.50953412,55.3122826
32580,32.579969,-0.110175505,5.51237345,-2.23773813,169.46524
32581,32.580964,-0.194017887,5.54764891,-1.71584845,372.889862
32582,32.581969,-0.262766361,5.60333967,-1.06330764,581.969482
32583,32.582965,-0.34203586,5.67134523,-0.259002984,702.616333
32584,32.583969,-0.472134769,5.74677706,0.834048629,772.228638
32585,32.584979,-0.680748343,5.81808424,2.31433058,720.697144
32586,32.585965,-0.904104292,5.87399912,2.9318099,553.406433
32587,32.586969,-0.908589244,5.91202497,2.92896914,365.18042
32588,32.587965,-0.90725106,5.9349618,2.93040848,210.716858
32589,32.588968,-0.905645728,5.94449282,2.93347931,75.7349472
32590,32.589981,-0.900815964,5.95024157,2.93102384,43.7006721
32591,32.590964,-0.90029639,5.95370817,2.93278408,25.2162151
32592,32.591969,-0.902966917,5.96010256,2.92711067,60.40345
32593,32.592965,-0.900217175,5.96826029,2.92438149,80.7037048
32594,32.593969,-0.889612556,5.97318029,2.92835021,46.5677528
32595,32.594965,-0.896766305,5.98045015,2.92746758,72.7202148
32596,32.595964,-0.887459815,5.98483515,2.92693448,41.9611092
32597,32.596965,-0.8937006,5.99178171,2.92787719,70.0656128
32598,32.597964,-0.895792246,5.9959712,2.92689395,40.429348
32599,32.598966,-0.89378798,5.99849844,2.92202115,23.3285923
32600,32.599964,-0.891535819,6.00002337,2.92984271,13.4610929
32601,32.600966,-0.89211905,6.00094271,2.92470551,7.76733637
32602,32.601980,-0.890439093,6.00149679,2.92368817,4.48191786
32603,32.602964,-0.890851736,6.0061326,2.92573953,48.435791
32604,32.603969,-0.896497071,6.00892878,2.92555761,27.9484806
32605,32.604964,-0.892561615,6.01061583,2.91765022,16.1268673
32606,32.605964,-0.884037316,6.01593447,2.92145848,55.1551743
32607,32.606965,-0.885740399,6.01914263,2.92322183,31.8257065
32608,32.607964,-0.881088138,6.02107859,2.92102551,18.364109
32609,32.608965,-0.878501534,6.02224588,2.91965604,10.5964813
32610,32.609965,-0.888053954,6.02725077,2.92123485,51.9640236
32611,32.610966,-0.88230598,6.0302701,2.92162561,29.9843445
32612,32.611966,-0.884388447,6.03209066,2.91997242,17.3016033
32613,32.612982,-0.876585782,6.03749132,2.91944623,55.8365479
32614,32.613965,-0.865463197,6.04074812,2.93828225,32.2188759
32615,32.614969,-0.878884971,6.04271364,2.92159963,18.5909748
32616,32.615965,-0.876107097,6.04389811,2.9180944,10.7273874
32617,32.616965,-0.876528561,6.04891539,2.91887569,52.0395584
32618,32.617966,-0.878621221,6.05194044,2.91722679,30.0279312
32619,32.618965,-0.880123258,6.05376577,2.91381907,17.3267536
32620,32.619966,-0.870998681,6.05486631,2.92055464,9.99790478
32621,32.620965,-0.895192385,6.05983114,2.91533923,51.6186333
32622,32.621966,-0.883941531,6.06282663,2.91930532,29.7850475
32623,32.622965,-0.878969431,6.06463289,2.91462159,17.1866055
32624,32.623968,-0.87897718,6.06572294,2.91954064,9.91703606
32625,32.624978,-0.868877172,6.06638002,2.91647863,5.72234058
32626,32.625965,-0.859974086,6.07107878,2.91585708,49.1550674
32627,32.626969,-0.865241706,6.07391214,2.90961409,28.3635178
32628,32.627965,-0.863569677,6.07562113,2.91313076,16.3663521
32629,32.628964,-0.867335677,6.07665205,2.91323042,9.44373322
32630,32.629965,-0.864392996,6.08157492,2.91178083,51.2988625
32631,32.630965,-0.863120973,6.08454466,2.91125035,29.6005325
32632,32.631966,-0.866893589,6.08633661,2.91422725,17.0801353
32633,32.632965,-0.857413292,6.09171915,2.91166162,55.7052307
32634,32.633966,-0.861393273,6.09496546,2.90918422,32.1431007
32635,32.634965,-0.853572607,6.0969224,2.90830278,18.5472527
32636,32.635967,-0.860123932,6.09810305,2.90894413,10.7021589
32637,32.636980,-0.859933555,6.09881639,2.91124344,6.17537308
32638,32.637965,-0.858872414,6.10354757,2.9114542,49.4129486
32639,32.638969,-0.855916977,6.10640097,2.90853167,28.5123215
32640,32.639965,-0.856322408,6.10812235,2.90560484,16.4522152
32641,32.640964,-0.854841828,6.10915995,2.9071722,9.49327755
32642,32.641965,-0.853587806,6.11408854,2.90591788,51.3309784
32643,32.642965,-0.856980622,6.11706114,2.90720248,29.6190643
32644,32.643966,-0.847671449,6.11885405,2.90217352,17.0908298
32645,32.644982,-0.843838811,6.12423754,2.90331507,55.7113991
32646,32.645965,-0.848722935,6.12748384,2.90249801,32.1466599
32647,32.647084,-0.848935485,6.12944269,2.90582561,18.549305
32648,32.647981,-0.863629997,6.13062334,2.91306424,10.7033434
32649,32.648965,-0.844718158,6.13563776,2.90604448,52.0256844
32650,32.649969,-0.840081751,6.13866186,2.9008286,30.0199242
32651,32.650964,-0.83755064,6.14478731,2.89865446,63.175293
32652,32.651969,-0.837975979,6.1484828,2.90282035,36.4534874
32653,32.652965,-0.837098956,6.15071154,2.90146089,21.0344372
32654,32.653969,-0.83730787,6.15205622,2.8999033,12.1373167
32655,32.654965,-0.842407167,6.15716887,2.89635801,52.8531189
32656,32.655965,-0.833112419,6.16025209,2.89563799,30.4973717
32657,32.656966,-0.832036316,6.16211176,2.89906406,17.5976315
32658,32.657965,-0.825737596,6.16753531,2.89347076,56.0038376
32659,32.659174,-0.816643476,6.17080641,2.88991857,32.315403
32660,32.659981,-0.823402643,6.17277861,2.89324832,18.6466732
32661,32.660964,-0.822360396,6.17827082,2.88951135,56.6091537
32662,32.661969,-0.817928195,6.18158293,2.88972116,32.6646843
32663,32.662964,-0.816458881,6.18358088,2.89002323,18.848217
32664,32.663969,-0.815578163,6.18478632,2.88836789,10.8758211
32665,32.664965,-0.81562382,6.18981504,2.89014888,52.1287384
32666,32.665965,-0.816048861,6.19284868,2.88356996,30.0793896
32667,32.666965,-0.816264391,6.19467783,2.88797331,17.3564472
32668,32.667965,-0.819845021,6.19578123,2.89056754,10.0150385
32669,32.668966,-0.803828299,6.20074892,2.8845346,51.6285172
32670,32.669967,-0.799395561,6.20374441,2.88142252,29.7907505
32671,32.670967,-0.804868519,6.20555162,2.8833859,17.1898956
32672,32.671982,-0.794711828,6.21094275,2.8791151,55.7685623
32673,32.672967,-0.798803806,6.21419477,2.88372087,32.1796455
32674,32.673968,-0.792676568,6.21615648,2.88080096,18.5683384
32675,32.674967,-0.804531515,6.22164202,2.88019276,56.567482
32676,32.675968,-0.785927355,6.22495031,2.87644911,32.6406403
32677,32.676967,-0.794977307,6.2269454,2.87738776,18.834343
32678,32.677967,-0.788486302,6.23245096,2.87594986,56.7174454
32679,32.678967,-0.788919091,6.2357707,2.87792301,32.727169
32680,32.679965,-0.784480393,6.23777342,2.87803125,18.8842716
32681,32.680968,-0.784692585,6.23898172,2.8757422,10.8966255
32682,32.681965,-0.759646773,6.24401236,2.87513399,52.1372147
32683,32.682969,-0.780916452,6.24704599,2.87231946,30.08428
32684,32.683968,-0.776320279,6.25317812,2.87161803,63.2088966
32685,32.684981,-0.775273502,6.25687647,2.86953974,36.4728775
32686,32.685968,-0.772525728,6.25910711,2.86818624,21.0456257
32687,32.686969,-0.776113808,6.26045179,2.86995363,12.1437731
32688,32.687968,-0.772748947,6.26126337,2.86829615,7.00721502
32689,32.688965,-0.771950066,6.26175356,2.86756659,4.04331207
32690,32.689965,-0.773605704,6.26635027,2.86612654,48.1862335
32691,32.690966,-0.773433506,6.26912355,2.86467695,27.8044796
32692,32.691965,-0.770479858,6.2707963,2.86737657,16.0437756
32693,32.692967,-0.76776588,6.27610636,2.86584139,55.1072273
32694,32.693965,-0.761253595,6.2793088,2.86429524,31.7980404
32695,32.694967,-0.772477508,6.28124094,2.86816239,18.3481445
32696,32.695968,-0.760204017,6.28240633,2.86211658,10.5872688
32697,32.696980,-0.68300724,0.0042257309,2.82408929,51.9587059
32698,32.697968,-0.675066531,0.00724411011,2.82017779,29.9812775
32699,32.698965,-0.66870749,0.00906467438,2.81940269,17.2998333
32700,32.699964,-0.660742581,0.0101623535,2.81862354,9.98237133
32701,32.700966,-0.671974063,0.015127182,2.8186543,51.6131973
32702,32.701966,-0.675201535,0.0181207657,2.82024407,29.7819118
32703,32.702967,-0.66730386,0.0242290497,2.81635356,63.0344238
32704,32.703973,-0.645016909,0.0279130936,2.8053751,36.3722
32705,32.704980,-0.660999477,0.0301351547,2.81324816,20.9875317
32706,32.705967,-0.6562289,0.0314750671,2.81089807,12.1102514
32707,32.706979,-0.651507378,0.0365848541,2.80857253,52.8375015
32708,32.707965,-0.649956644,0.0396680832,2.80780864,30.4883614
32709,32.708981,-0.648386896,0.0415267944,2.80703521,17.592432
32710,32.709967,-0.651646852,0.0469493866,2.80864096,56.0008354
32711,32.710967,-0.64690274,0.0502204895,2.80630422,32.3136711
32712,32.711966,-0.629379749,0.052192688,2.79767227,18.6456738
32713,32.712967,-0.639027119,0.0576848984,2.80242467,56.6121063
32714,32.713967,-0.631098628,0.060997963,2.7985189,32.6663895
32715,32.714968,-0.623149455,0.062994957,2.79460335,18.8492012
32716,32.715968,-0.623224199,0.0685014725,2.79464006,56.726017
32717,32.716969,-0.631245315,0.0718231201,2.79859114,32.7321167
32718,32.717969,-0.616916478,0.0738267899,2.79153275,18.8871269
32719,32.718965,-0.623382509,0.0793361664,2.79471803,56.7479019
32720,32.719967,-0.59950906,0.0826597214,2.78295779,32.7447433
32721,32.720978,-0.623505831,0.0889673233,2.79477882,64.7475739
32722,32.721968,-0.607617557,0.0927705765,2.78695226,37.3607254
32723,32.722965,-0.586893916,0.0950641632,2.77674365,21.5579319
32724,32.723969,-0.602949679,0.100750923,2.78465271,58.2890129
32725,32.724965,-0.587046325,0.104179382,2.77681875,33.6339989
32726,32.725969,-0.588730931,0.110549927,2.77764869,65.2571564
32727,32.726966,-0.576021791,0.114391327,2.77138805,37.6547661
32728,32.727965,-0.574538529,0.12101078,2.7706573,67.5772247
32729,32.728967,-0.574594021,0.125002861,2.77068472,38.9934959
32730,32.729965,-0.56507808,0.127410889,2.76599717,22.5000763
32731,32.730968,-0.576253831,0.128863335,2.77150249,12.9830217
32732,32.731979,-0.566756606,0.134041786,2.76682401,53.344635
32733,32.732968,-0.558828473,0.13716507,2.76291871,30.7809868
32734,32.733965,-0.55414927,0.143349648,2.76061368,63.6109123
32735,32.734969,-0.488866806,0.147080421,2.72845531,36.7048492
32736,32.735966,-0.560673296,0.153633118,2.76382732,67.0291061
32737,32.736966,-0.543184459,0.157585144,2.75521231,38.6772194
32738,32.737969,-0.543290198,0.164271355,2.75526452,68.1707306
32739,32.738967,-0.541771054,0.16830349,2.75451612,39.3359604
32740,32.739968,-0.530650079,0.170734406,2.74903798,22.6976852
32741,32.740967,-0.530762076,0.176503181,2.74909282,58.9466743
32742,32.741968,-0.52924192,0.184285164,2.74834418,79.8631134
32743,32.742980,-0.519784212,0.188977242,2.74368525,46.0827141
32744,32.743968,-0.510233223,0.191807747,2.73898029,26.590704
32745,32.744965,-0.505549848,0.197816849,2.73667336,61.1930313
32746,32.745969,-0.523145795,0.201441765,2.7453413,35.3096771
32747,32.746965,-0.496157676,0.207930565,2.73204684,66.2240601
32748,32.747969,-0.489832997,0.211842537,2.72893143,38.2126884
32749,32.748966,-0.493066281,0.214202881,2.73052382,22.0495338
32750,32.749966,-0.493123174,0.219928741,2.73055196,58.5762062
32751,32.750968,-0.486812919,0.223381996,2.72744346,33.7997169
32752,32.751968,-0.482139081,0.229765892,2.72514105,65.3527832
32753,32.752969,-0.475836396,0.233617783,2.7220366,37.7099457
32754,32.753966,-0.471160442,0.240242004,2.71973324,67.6125946
32755,32.754978,-0.463261843,0.2442379,2.71584225,39.0139046
32756,32.755968,-0.458580494,0.250948906,2.71353626,68.3614807
32757,32.756969,-0.452275574,0.254998207,2.71043038,39.4460258
32758,32.757969,-0.450769961,0.261741638,2.7096889,68.6108246
32759,32.758978,-0.438175023,0.27011013,2.70348454,85.4395294
32760,32.759968,-0.433469802,0.275157928,2.70116663,49.3004227
32761,32.760965,-0.433498651,0.278203011,2.70118093,28.4473915
32762,32.761969,-0.427228093,0.284340858,2.69809198,62.2643776
32763,32.762965,-0.422502548,0.288043022,2.6957643,35.9278679
32764,32.763967,-0.408275127,0.294578552,2.68875575,66.5842972
32765,32.764965,-0.405211389,0.302821159,2.68724656,84.2701874
32766,32.765967,-0.397354513,0.307792664,2.68337607,48.6256866
32767,32.766979,-0.39580071,0.310791969,2.68261075,28.058054
32768,32.767965,-0.391114175,0.316903114,2.68030238,62.043251
32769,32.768969,-0.384866744,0.324890137,2.67722487,81.6499023
32770,32.769965,-0.375368178,0.329708099,2.67254567,47.1137276
32771,32.770969,-0.369109243,0.33691597,2.66946268,73.0352478
32772,32.771965,-0.367488503,0.341263771,2.66866422,42.1428909
32773,32.772969,-0.356565535,0.348187447,2.66328359,70.1669693
32774,32.773965,-0.353474259,0.352362633,2.66176081,40.4878311
32775,32.774969,-0.347130865,0.359183311,2.65863609,69.2119675
32776,32.775965,-0.342461109,0.363297462,2.65633583,39.9367752
32777,32.776969,-0.336233705,0.370080948,2.6532681,68.897522
32778,32.777965,-0.329808235,0.374172211,2.65010285,39.7553329
32779,32.778981,-0.318885833,0.380941391,2.64472246,68.789299
32780,32.779969,-0.312630743,0.385024071,2.64164114,39.6928864
32781,32.780968,-0.314166158,0.391788483,2.64239764,68.7532654
32782,32.781969,-0.312679499,0.395868301,2.64166522,39.6720963
32783,32.782968,-0.301637024,0.40263176,2.63622546,68.7447968
32784,32.783965,-0.295319498,0.406710625,2.63311362,39.6672096
32785,32.784969,-0.29223612,0.413472176,2.63159466,68.7384491
32786,32.785965,-0.289123386,0.417551041,2.63006139,39.6635437
32787,32.786969,-0.278109759,0.424312592,2.62463593,68.7363358
32788,32.787965,-0.284475386,0.428390503,2.62777185,39.6623268
32789,32.788968,-0.267107844,0.435152054,2.61921644,68.7356339
32790,32.789980,-0.260790914,0.439230919,2.61610484,39.6619225
32791,32.790969,-0.257722765,0.44599247,2.61459327,68.7389297
32792,32.791969,-0.249759689,0.450071335,2.6106708,39.6638222
32793,32.792965,-0.243573561,0.456832886,2.60762334,68.736496
32794,32.793969,-0.237212613,0.460910797,2.6044898,39.6624184
32795,32.794965,-0.230923966,0.467672348,2.60139227,68.7356873
32796,32.795969,-0.227752775,0.471750259,2.59983015,39.661953
32797,32.796965,-0.221570611,0.47851181,2.59678483,68.738945
32798,32.797969,-0.221605554,0.482590675,2.596802,39.6638298
32799,32.798965,-0.210615873,0.489352226,2.59138846,68.7365036
32800,32.799968,-0.205855608,0.493430138,2.58904362,39.6624222
32801,32.800981,-0.201100543,0.495890617,2.58670115,22.8860607
32802,32.801969,-0.194843799,0.501675606,2.58361912,59.0553703
32803,32.802968,-0.188604116,0.509467125,2.58054543,79.925827
32804,32.803969,-0.183918431,0.514165878,2.57823706,46.1189003
32805,32.804968,-0.174461052,0.521302223,2.5735786,72.4647446
32806,32.805969,-0.169702142,0.525607109,2.57123423,41.8136978
32807,32.806968,-0.169727281,0.528203011,2.57124686,24.1273918
32808,32.807965,-0.163491368,0.534070969,2.56817484,59.7716446
32809,32.808969,-0.156976387,0.537610054,2.56496549,34.4895096
32810,32.809965,-0.152405843,0.544045448,2.5627141,65.7508087
32811,32.810980,-0.144552141,0.547927856,2.55884528,37.9396133
32812,32.811967,-0.144678041,0.554572105,2.55890727,67.7451172
32813,32.812979,-0.130445689,0.558579445,2.55189657,39.0903702
32814,32.813969,-0.128878519,0.565297127,2.55112433,68.4056015
32815,32.814968,-0.127303034,0.569349289,2.55034828,39.4714851
32816,32.815969,-0.119406402,0.576095581,2.54645848,68.6255112
32817,32.816968,-0.116299503,0.580163956,2.54492807,39.5983772
32818,32.817969,-0.109975494,0.58261776,2.5418129,22.8491039
32819,32.818968,-0.106915824,0.588399887,2.54030561,59.0340462
32820,32.819969,-0.103762321,0.591887474,2.53875232,34.0639
32821,32.820968,-0.099031426,0.598292351,2.53642178,65.5087509
32822,32.821969,-0.0911642537,0.602156639,2.53254628,37.799942
32823,32.822965,-0.0911437944,0.604487419,2.53253627,21.8113689
32824,32.823979,-0.0849320069,0.610194206,2.5294764,58.4352493
32825,32.824969,-0.0817376152,0.613636017,2.52790284,33.71838
32826,32.825969,-0.0769842267,0.620014191,2.52556109,65.3058472
32827,32.826965,-0.0707238242,0.623860359,2.52247739,37.6828613
32828,32.827969,-0.0692160875,0.626181602,2.52173471,21.7438107
32829,32.828965,-0.077195242,0.631883621,2.52566528,58.3997955
32830,32.829969,-0.0549531691,0.635322571,2.51470876,33.6979218
32831,32.830965,-0.0644987449,0.637395859,2.51941085,19.444416
32832,32.831969,-0.0534498394,0.642948151,2.51396823,57.0694695
32833,32.832965,-0.0629942343,0.646298409,2.51866984,32.9302979
32834,32.833969,-0.0438852943,0.652619362,2.50925684,64.8511124
32835,32.834981,-0.0345623642,0.656432152,2.50466418,37.4204712
32836,32.835969,-0.0361422226,0.658732414,2.50544238,21.5924072
32837,32.836968,-0.0298515242,0.664422035,2.50234365,58.3089066
32838,32.837969,-0.0298638381,0.667853355,2.50234985,33.6454773
32839,32.838968,-0.0250348896,0.669922829,2.49997091,19.414156
32840,32.839965,-0.0204125829,0.67547226,2.49769402,57.0555382
32841,32.840968,-0.0171223413,0.67882061,2.49607325,32.9222565
32842,32.841964,-0.0109252306,0.680839539,2.4930203,18.9968414
32843,32.842969,-0.00619395217,0.686358452,2.49068975,56.8112106
32844,32.843965,-0.00147159491,0.689688683,2.48836374,32.7812767
32845,32.844969,0.00164087862,0.695998192,2.48683023,64.7651215
32846,32.845965,0.00323188677,0.699803352,2.48604679,37.3708496
32847,32.846981,0.00797078852,0.7020998,2.48371243,21.5637741
32848,32.847965,0.0110714026,0.707785606,2.48218489,58.2959137
32849,32.848969,0.0174219385,0.711215019,2.4790566,33.6379814
32850,32.849965,0.0189047288,0.717585564,2.47832632,65.2594604
32851,32.850965,0.0300473496,0.721427917,2.47283745,37.6560936
32852,32.851966,0.0300105941,0.723745346,2.47285557,21.7283649
32853,32.852965,0.0331562236,0.725143433,2.47130585,12.5377283
32854,32.853966,0.0379198343,0.730288506,2.46895933,53.0841637
32855,32.854965,0.039383769,0.733391762,2.46823812,30.6306896
32856,32.855966,0.0425716862,0.739564896,2.46666765,63.5241852
32857,32.856965,0.0520861857,0.743288994,2.46152663,36.6548042
32858,32.858149,0.0505870059,0.745533943,2.4580822,21.1506004
32859,32.858978,0.0538530275,0.746888161,2.45071602,12.2043457
32860,32.859964,0.0600591637,0.752007484,2.43348694,52.8953247
32861,32.860969,0.0695842132,0.755095482,2.3968842,30.5217266
32862,32.861964,0.0809065253,0.756958008,2.338202,17.6116848
32863,32.862969,0.0985987559,0.758081436,2.24940372,10.1623163
32864,32.863965,0.116454512,0.76306057,2.12208223,51.713501
32865,32.864969,0.144124597,0.761761665,1.92917335,-16.00984
32866,32.866010,0.182942659,0.760978699,1.62657678,-9.23801804
32867,32.866966,0.242734805,0.756203651,1.27826309,-51.1836891
32868,32.867965,0.311633736,0.753323555,0.734125733,-29.5340767
32869,32.869065,0.443208903,0.747284889,-0.109750442,-62.8914185
32870,32.869981,0.589821577,0.743642807,-1.08689928,-36.2896843
32871,32.870964,0.811754942,0.741446495,-2.60293007,-20.9399185
32872,32.871969,0.946272492,0.740120888,-2.90451407,-12.082778
32873,32.872965,0.954333365,0.735019684,-2.9084847,-52.8216476
32874,32.873969,0.952702343,0.73194313,-2.90768123,-30.4792118
32875,32.874965,0.947903991,0.725785255,-2.90531754,-63.4367828
32876,32.875964,0.94760412,0.717769623,-2.90516996,-82.4575272
32877,32.876965,0.944369197,0.712935448,-2.90357637,-47.5797462
32878,32.877964,0.950596154,0.70571804,-2.90664387,-73.3041534
32879,32.878966,0.947385609,0.701364517,-2.9050622,-42.2980537
32880,32.879972,0.948859572,0.698738098,-2.90578842,-24.4068756
32881,32.880965,0.955220878,0.697154045,-2.90892196,-14.0832853
32882,32.881978,0.956806183,0.696198463,-2.90970278,-8.12635517
32883,32.882964,0.948907137,0.695623398,-2.90581179,-4.68907976
32884,32.883969,0.950469494,0.69527626,-2.9065814,-2.70569873
32885,32.884964,0.94886297,0.695066452,-2.90579009,-1.56124568
32886,32.885969,0.950358033,0.694939613,-2.90652657,-0.900871933
32887,32.886965,0.948840797,0.694863319,-2.90577912,-0.51982224
32888,32.887965,0.952054322,0.694817543,-2.90736222,-0.299948484
32889,32.888966,0.956718206,0.69479084,-2.90965962,-0.173076645
32890,32.889965,0.94573909,0.694773674,-2.90425134,-0.0998689011
32891,32.890965,0.950425267,0.694764137,-2.90655971,-0.0576264784
32892,32.892125,0.952009678,0.694756508,-2.90658164,-0.0332517028
32893,32.893048,0.948796213,0.694753647,-2.90575719,-0.0191869382
32894,32.893967,0.948840916,0.694750786,-2.90577912,-0.0110712713
32895,32.894966,0.95361644,0.694749832,-2.9081316,-0.00638835877
32896,32.895967,0.94888556,0.694748878,-2.9058013,-0.00368621876
32897,32.896966,0.939356804,0.694748878,-2.90110731,-0.00212702644
